epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,63144.5,0.13192,0.12581,0.76923,0.98344,0.99476,0.9928,0.99127,0.12599,0.10631,0.75984,0.00074458,0.00074458,0.00074458
131,63631,0.13473,0.12792,0.77019,0.98351,0.9948,0.99286,0.99131,0.12591,0.10621,0.75985,0.0007426,0.0007426,0.0007426
132,64134.1,0.13567,0.12866,0.7711,0.98349,0.99493,0.99289,0.99134,0.12586,0.1061,0.75984,0.00074062,0.00074062,0.00074062
133,64718.1,0.13494,0.12989,0.77056,0.98345,0.99488,0.99291,0.99134,0.12579,0.10599,0.75981,0.00073864,0.00073864,0.00073864
134,65269.8,0.13081,0.12506,0.77091,0.98344,0.99482,0.99289,0.99135,0.12571,0.1059,0.7598,0.00073666,0.00073666,0.00073666
135,65817.3,0.13141,0.12576,0.77081,0.98372,0.99468,0.99295,0.9914,0.12565,0.10581,0.75979,0.00073468,0.00073468,0.00073468
136,66352.8,0.13328,0.12745,0.77069,0.98364,0.99488,0.99296,0.99141,0.12557,0.10573,0.75976,0.0007327,0.0007327,0.0007327
137,66881.2,0.13242,0.1267,0.77121,0.98358,0.99489,0.99299,0.99143,0.12548,0.10578,0.75973,0.00073072,0.00073072,0.00073072
138,67402,0.13247,0.12713,0.77121,0.98371,0.99485,0.99299,0.99146,0.1254,0.10557,0.7597,0.00072874,0.00072874,0.00072874
139,67900.9,0.13015,0.12522,0.77033,0.98394,0.9947,0.99303,0.99151,0.12534,0.10552,0.7597,0.00072676,0.00072676,0.00072676
140,68415,0.12863,0.12263,0.76904,0.98389,0.99488,0.99303,0.99149,0.12527,0.10539,0.75968,0.00072478,0.00072478,0.00072478
141,68924.9,0.13001,0.12552,0.77053,0.98393,0.99493,0.99304,0.99153,0.12517,0.10526,0.75964,0.0007228,0.0007228,0.0007228
142,69426.1,0.1291,0.12403,0.77031,0.98397,0.9949,0.99303,0.99151,0.12511,0.10523,0.75962,0.00072082,0.00072082,0.00072082
